news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible
krone;https://www.krone.at/3138629;us, hamas, sp, ns, israel, terror, ss;13.10.2023;;22.10.2024;;;;„Iron Dome“: So funktioniert Israels Raketenabwehr;Israel verfügt seit mehr als zehn Jahren über eines der mächtigsten Luftverteidigungssysteme der Welt. Mit dem „Iron Dome“ hat das von allen Seiten ...;;;;;
krone;https://www.krone.at/3176009;us, hamas, sp, krieg, usa, ns, ss;23.11.2023;;22.10.2024;;;;40 bis 50 Prozent aller Gebäude beschädigt;Seit Beginn des Gaza-Kriegs am 7. Oktober sind laut US-Forschenden wohl zwischen 56.000 und 74.000 Gebäude beschädigt worden. Im nördlichen ...;;;;;
krone;https://www.krone.at/3176250;demo, us, hamas, sp, krieg, ns, israel, ss;24.11.2023;;22.10.2024;;;;Hunderte wollen jetzt zurück nach Nord-Gaza;Die offizielle Feuerpause im Gaza-Krieg ist seit Freitagmorgen in Kraft. Hunderte palästinensische Binnenflüchtlinge wollen nun in ihre Wohnorte ...;;;;;
krone;https://www.krone.at/3245607;us, sp, övp, ukraine, ns, familie, ss;09.02.2024;;22.10.2024;;;;Asyl: Bezahlkarte gibt es bisher nur in Tirol;Die ÖVP hätte gerne eine Bezahlkarte für Asylwerberinnen und Asylwerber, mit der nur Sachleistungen finanziert werden können. Bisher sind die Regeln ...;;;;;
krone;https://www.krone.at/3074394;demo, schi, us, regierung, sp, ns, israel, usa, ss;31.07.2023;;22.10.2024;;;;Höchstrichter beraten über eigene Entmachtung;In Israel wollen alle 15 Richter des Obersten Gerichts Medienberichten zufolge erstmals am 12. September zusammentreten, um sich mit Petitionen gegen ...;;;;;
krone;https://www.krone.at/3134493;schi, us, regierung, hamas, sp, krieg, ukraine, ns, israel, usa, familie, terror, ss, vereinte nationen;09.10.2023;;22.10.2024;;;;Israelische Nationalflagge erleuchtet Parlament;Die Kämpfe zwischen israelischen Soldaten und bewaffneten Palästinensern gehen weiter. Der israelische Regierungschef Benjamin Netanyahu kündigte ...;;;;;
krone;https://www.krone.at/3177797;schi, us, waffenruhe, hamas, sp, islamisch, rna, krieg, ns, israel, terror, ss;25.11.2023;;22.10.2024;;;;Zweite Gruppe Geiseln wartet noch auf Übergabe;Die Lage war zunächst unübersichtlich, nun steht fest: Die Übergabe der zweiten Gruppe israelischer Geiseln, die sich seit dem brutalen Überfall der ...;;;;;
krone;https://www.krone.at/3134250;schi, us, hamas, sp, leiche, ns, israel, terror, ss;08.10.2023;;22.10.2024;;;;Das ungewisse Schicksal der verschleppten Frauen;Sie lächeln auf all diesen Bildern, aufgenommen bei Urlauben, Festivals, Geburtstagen. Jetzt sind es Vermisstenfotos, mit denen nach den Frauen aus ...;;;;;
krone;https://www.krone.at/3136144;demo, us, regierung, hamas, sp, islamisch, rna, spo, övp, frankreich, ns, israel, usa, politik, terror, ss;10.10.2023;;22.10.2024;;;;Soll Geld weiter fließen? Große Uneinigkeit in EU;Um Hilfszahlungen an die Zivilbevölkerung im Gazastreifen ist eine Debatte entbrannt. Einige EU-Länger wie Österreich und Deutschland stellen den ...;;;;;
krone;https://www.krone.at/3153246;grenzen, us, hamas, sp, ns, israel, politik, ss;30.10.2023;;22.10.2024;;;;Neues Geisel-Video ++ Israel: „Alles nach Plan“;Bei Israels Bodenoffensive im Gazastreifen läuft laut Armee „alles nach Plan“. Die Hamas lässt in einem neuen Geisel-Video die Politik von Benjamin ...;;;;;
krone;https://www.krone.at/2675777;us, regierung, krieg, ukraine, ns, ss, olaf scholz;07.04.2022;;22.10.2024;;;;Ukraine: NATO kündigt Lieferung schwerer Waffen an;NATO-Generalsekretär Jens Stoltenberg hat am Donnerstag angekündigt, dass das nordatlantische Verteidigungsbündnis die Ukraine in ihrem Kampf gegen ...;;;;;
krone;https://www.krone.at/3541713;us, waffenruhe, sp, ns, israel, ss;28.09.2024;;22.10.2024;;;;Netanyahu droht: Arbeit ist noch nicht getan;Nach der Tötung des Hisbollah-Chefs Hassan Nasrallah durch Israel hat Ministerpräsident Benjamin Netanyahu weitere Schläge angedeutet. Die Arbeit sei ...;;;;;
krone;https://www.krone.at/2700462;demo, christ, europa, us, sp, neos, spo, krieg, eu-beitritt, övp, ukraine, ns, politik, fpö, ss, europäische union;06.05.2022;;22.10.2024;;;;Österreicher in Umfrage klar gegen NATO-Beitritt;Während sich die Stimmung in neutralen Ländern wie Schweden und Finnland angesichts des russischen Angriffskriegs gegen die Ukraine wandelt, sind die ...;;;;;
krone;https://www.krone.at/2603039;europa, us, regierung, sp, rna, krieg, ukraine, ns, usa, ss;14.01.2022;;22.10.2024;;;;Nach NATO-Gesprächen: Russlands Militär übt weiter;Die Krisengespräche zwischen Moskau und der NATO scheinen nur bedingt gefruchtet zu haben. Wie am Freitag bekannt wurde, hielt Russland erneut ...;;;;;
krone;https://www.krone.at/2637609;schi, us, regierung, sp, övp, ukraine, ns, nazi, terror, ss;25.02.2022;;22.10.2024;;;;Putin ruft Ukrainer zum Sturz ihrer Regierung auf;Der russische Präsident Wladimir Putin hat die ukrainische Armee aufgefordert, die Macht in Kiew zu übernehmen und Präsident Wolodymyr Selenskyj und ...;;;;;
krone;https://www.krone.at/3236243;schi, us, migration, sp, asylpolitik, rna, integration, övp, ns, usa, politik, ss, karl nehammer;02.02.2024;;22.10.2024;;;;Asyl: ÖVP drängt auf Bezahlkarte – Grüne skeptisch;Statt Bargeld sollen Asylwerber in Deutschland ab Sommer eine Bezahlkarte bekommen. So soll Geld für Grundbedürfnisse nicht mehr zweckentfremdet und ...;;;;;
krone;https://www.krone.at/3230441;schi, us, sp, ns, fpö, ss;27.01.2024;;22.10.2024;;;;Bezahlkarte statt Cash: Erste Asylwerber reisen ab;Eine wiederaufladbare Bezahlkarte statt Bargeld für Asylwerber - in Deutschland bereits Realität. Im Bundesland Thüringen wurden bereits 200 ...;;;;;
krone;https://www.krone.at/3175823;us, waffenruhe, hamas, sp, islamisch, krieg, ns, israel, usa, ss;23.11.2023;;22.10.2024;;;;Katar: Feuerpause in Gaza am Freitag ab 6 Uhr MEZ;Die angekündigte Feuerpause zwischen Israel und der islamistischen Hamas soll nach Angaben des Vermittlers Katar am Freitag um 7 Uhr Ortszeit (6 Uhr ...;;;;;
krone;https://www.krone.at/3175147;grenzen, schi, us, hamas, regierung, sp, islamisch, ns, israel, usa, ss;23.11.2023;;22.10.2024;;;;Israel: Banges Warten auf Freilassung der Geiseln;Die zwischen Israel und der radikalislamischen Palästinenserorganisation Hamas ausgehandelte Freilassung einer größeren Zahl von Geiseln wird nach ...;;;;;
krone;https://www.krone.at/3170443;schi, us, hamas, sp, islamisch, spo, krieg, ns, israel, usa, terror, ss;17.11.2023;;22.10.2024;;;;Verletzte aus Gazastreifen in Ägypten angekommen;Mehrere Dutzend verletzte Menschen aus dem Gazastreifen sind am Freitag nach Angaben des Ägyptischen Roten Halbmonds (ERC) in Ägypten angekommen. 73 ...;;;;;
krone;https://www.krone.at/3233933;grenzen, christ, schi, cdu, us, regierung, migration, sp, fdp, spd, ns, usa, familie, ss, christian lindner;31.01.2024;;22.10.2024;;;;Bezahlkarte für Asylwerber kommt deutschlandweit;Jetzt ist es fix: In Deutschland wird bundesweit eine Bezahlkarte für Asylwerber eingeführt. Damit sollen Asylwerber künftig einen Teil der ...;;;;;
krone;https://www.krone.at/3068365;demo, schi, us, regierung, sp, rechtsstaatlichkeit, leiche, ns, israel, usa, ss;24.07.2023;;22.10.2024;;;;Netanyahu boxte umstrittene Justizreform durch;Trotz massiven Widerstands hat Israels Parlament ein Kernelement der umstrittenen Justizreform von Premier Benjamin Netanyahu verabschiedet. 64 von ...;;;;;
krone;https://www.krone.at/3551537;us, sp, rna, krieg, ns, israel, amerika, usa, politik, ss;07.10.2024;;22.10.2024;;;;Experte: „Iran droht, Welt in Brand zu setzen“;Nach dem Raketenangriff Irans auf Israel am vergangenen Dienstag hänge nun alles von Israels Gegenreaktion ab, erklärt Iran-Forscher Walter Posch. ...;;;;;
krone;https://www.krone.at/3133240;us, hamas, sp, ns, israel, usa, terror, ss;07.10.2023;;22.10.2024;;;;„Schlachtfeld“ bei Festival + „Langer Krieg“ droht;Israels Luftwaffe hat nach den Großangriffen militanter Palästinenser auch am Sonntag weitere Ziele im Gazastreifen attackiert. Auf beiden Seiten ...;;;;;
krone;https://www.krone.at/3135124;demo, grenzen, schi, us, hamas, sp, neos, islamisch, rna, övp, fpö, ns, israel, politik, familie, terror, ss, herbert kickl, karl nehammer, werner kogler;09.10.2023;;22.10.2024;;;;Parteichefs verurteilen einhellig den Hamas-Terror;In einer gemeinsamen Erklärung haben die Vorsitzenden der im Parlament vertretenen Parteien ÖVP, SPÖ, FPÖ, Grünen und NEOS den „brutalen Angriff der ...;;;;;
krone;https://www.krone.at/3133942;schi, us, hamas, sp, islamisch, ns, israel, familie, ss;08.10.2023;;22.10.2024;;;;Johlende Hamas-Barbaren verschleppten Deutsche;Es ist ein schockierendes Video, das auf Twitter kursiert. Eine junge Frau liegt bewusstlos, bis auf die Unterwäsche entkleidet, auf der Ladefläche ...;;;;;
krone;https://www.krone.at/3135477;europa, schi, us, hamas, sp, einwanderung, ns, ss;10.10.2023;;22.10.2024;;;;Darum sind Grenzzäune nicht die Problemlösung;Eine unüberwindbare Hürde sollte die teilweise neun Meter hohe Grenzmauer im Gazastreifen für die Hamas-Kämpfer darstellen. Tat sie aber nicht. ...;;;;;
krone;https://www.krone.at/3153806;schi, us, regierung, hamas, waffenruhe, sp, spo, ns, israel, familie, terror, ss;30.10.2023;;22.10.2024;;;;Hamas veröffentlicht Video von weiblichen Geiseln;Die Terrorgruppe Hamas hat ein neues Geisel-Video veröffentlicht. Darin zu sehen, sind drei Frauen, die heftige Kritik an Israels Regierungschef ...;;;;;
krone;https://www.krone.at/2674285;schi, us, regierung, sp, rna, krieg, leiche, ss, ukraine, ns, muslim, muslimisch;05.04.2022;;22.10.2024;;;;So will die EU jetzt Kriegsverbrechen aufklären;Auf das Entsetzen folgen die Ermittlungen: Internationale Experten sollen nun Beweise für die in der ukrainischen Stadt Butscha an Zivilisten ...;;;;;
krone;https://www.krone.at/2675361;us, bundesheer, sp, rna, krieg, ukraine, ns, politik, fpö, ss;06.04.2022;;22.10.2024;;;;Botschafter: „Brauchen Waffen, Waffen, Waffen!“;Die Bilder aus Butscha haben die internationale Gemeinde noch einmal wachgerüttelt. Im Talk mit Katia Wagner auf Krone TV findet der ukrainische ...;;;;;
krone;https://www.krone.at/2692189;us, regierung, flüchtlingskrise, sp, krieg, corona, ukraine, ns, pandemie, ss;27.04.2022;;22.10.2024;;;;Sorgen über Ukraine lösen Angst vor Coronavirus ab;Eine Umfrage des Gallup Instituts belegt, dass sich die Sorgen der Österreicher von der Corona-Thematik Richtung Ukraine-Krieg verschoben haben. ...;;;;;
krone;https://www.krone.at/2602716;europa, us, regierung, sp, övp, ukraine, usa, ns, ss, europäische union;14.01.2022;;22.10.2024;;;;Massiver Hackerangriff auf ukrainische Regierung;In der Ukraine hat es einen massiven Hackerangriff auf Internetseiten der Regierung gegeben. Dazu sei es in der Nacht auf Freitag gekommen, teilte ...;;;;;
krone;https://www.krone.at/3234961;sp, us, ss, ns;01.02.2024;;22.10.2024;;;;„Dann fehlt Flüchtlingen das Geld für Handys“;Keine Geldüberweisungen ins Ausland mehr möglich, die Bezahlkarte für Flüchtlinge kommt - wenn auch in Deutschland, und nicht in Österreich, wo nur ...;;;;;
krone;https://www.krone.at/3553549;schi, us, sp, spo, ns, ss;09.10.2024;;22.10.2024;;;;Klopp-Hammer: Warum er sich für Red Bull entschied;Jürgen Klopp wechselt zu Red Bull – eine Meldung, die am Mittwochvormittag für einen Paukenschlag in der Fußball-Welt sorgte. Doch warum entschied ...;;;;;
krone;https://www.krone.at/3229818;grenzen, us, migration, sp, asylpolitik, övp, ns, politik, fpö, ss, vereinte nationen, karl nehammer;27.01.2024;;22.10.2024;;;;FPÖ will Flüchtlingen kein Bargeld mehr geben;Oberösterreichs FPÖ-Obmann Manfred Haimbuchner will jetzt einen Weg aus der Asylindustrie aufzeigen. Er fordert deutlich strengere Regeln und wird ...;;;;;
krone;https://www.krone.at/3174988;us, sp, krieg, ns, ss;22.11.2023;;22.10.2024;;;;Gaza gewann Krieg der Bilder;;;;;;
krone;https://www.krone.at/3174067;schi, us, regierung, hamas, sp, krieg, ns, israel, usa, familie, terror, ss;22.11.2023;;22.10.2024;;;;Geisel-Deal: Männliche Jugendliche kommen frei;In der Nacht auf Mittwoch wurde der Geisel-Deal zwischen der Hamas und der israelischen Regierung abgeschlossen (siehe Video oben). Inzwischen werden ...;;;;;
krone;https://www.krone.at/3169838;us, hamas, sp, rna, ns, israel, nazi, terror, ss;17.11.2023;;22.10.2024;;;;Shani Louks Hamas-Peiniger soll tot sein;Einer von Shani Louks Peinigern soll gezielt von der israelischen Armee getötet worden sein. Der Terrorist werde „in der Hölle braten“. Die ...;;;;;
krone;https://www.krone.at/3170108;schi, us, regierung, hamas, sp, krieg, ns, israel, politik, familie, terror, ss;17.11.2023;;22.10.2024;;;;Palästinenser-Mehrheit befürwortet Hamas-Terror;75 Prozent der Palästinenserinnen und Palästinenser befürworten die Attacken der Terrororganisation Hamas vom 7. Oktober. Fast alle (98 Prozent) ...;;;;;
krone;https://www.krone.at/2969249;us, regierung, sp, rna, ns, israel, ss;31.03.2023;;22.10.2024;;;;Anhänger demonstrieren für „König“ Netanyahu;Israels Premier Benjamin Netanyahu hat nun zwar seine umstrittenen Reformpläne zum Umbau der Justiz vorerst auf Eis gelegt und will mit seinen ...;;;;;
krone;https://www.krone.at/3133146;schi, us, hamas, sp, krieg, ukraine, ns, israel, usa, terror, ss;07.10.2023;;22.10.2024;;;;Israels Armee erklärt jetzt den Kriegszustand;Überraschend haben Samstagfrüh militante Palästinenser Hunderte Raketen auf Ziele in Israel abgefeuert. Dabei ist eine Frau getötet und 15 Menschen ...;;;;;
krone;https://www.krone.at/3134912;demo, schi, europa, us, hamas, sp, abschiebung, neos, spo, övp, fpö, ns, israel, usa, familie, terror, ss, werner kogler;09.10.2023;;22.10.2024;;;;Opposition fordert Aufklärung von Karner;Die pro-palästinensischen Kundgebungen am Wochenende in Wien haben für Wirbel im Parlament gesorgt. SPÖ und NEOS fordern jetzt Aufklärung von ...;;;;;
krone;https://www.krone.at/3133718;us, hamas, sp, krieg, ns, israel, usa, familie, ss;07.10.2023;;22.10.2024;;;;Bangen in Israel: „Ein mörderischer Amoklauf“;Die „Krone“ erreichte den gebürtigen Wiener Priester Markus Bugnyar in der Altstadt von Jerusalem: „Wir stehen unentwegt unter Raketenbeschuss.“ ...;;;;;
krone;https://www.krone.at/3133877;us, sp, ukraine, ns, israel, terror, ss;08.10.2023;;22.10.2024;;;;Selenskyj ruft zu Solidarität mit Israel auf;Der ukrainische Präsident Wolodymyr Selenskyj meldet sich via Videobotschaft zum Terroranschlag in Israel zu Wort. Er fordert Solidarität und dass ...;;;;;
krone;https://www.krone.at/3563513;schi, us, hamas, sp, ns, israel, terror, ss;18.10.2024;;22.10.2024;;;;Die letzten Minuten von Hamas-Terrorchef Sinwar;Am Donnerstag bestätigte Israel, dass man den Drahtzieher des Terrors vom 7. Oktober 2023, Hamas-Chef Yahya Sinwar, bei einem Einsatz in Rafah im ...;;;;;
krone;https://www.krone.at/3134016;demo, christ, us, hamas, sp, neos, fpö, ns, israel, muslim, terror, ss;08.10.2023;;22.10.2024;;;;Pro-palästinensische Demo in Wien sorgt für Kritik;Pro-palästinensische Demonstrationen in Wien haben am Samstag für Kritik gesorgt. Nach den Großangriffen militanter Palästinenser auf Israel ...;;;;;
krone;https://www.krone.at/2672298;us, sp, rna, krieg, leiche, ukraine, ns, usa, ss, europäische union;03.04.2022;;22.10.2024;;;;EU: Russland richtete in Butscha „Massaker“ an;Die Europäische Union will nach Angaben von Ratspräsident Charles Michel die Untersuchung von „Gräueltaten“ der russischen Armee in Vororten von Kiew ...;;;;;
krone;https://www.krone.at/2649982;demo, schi, us, regierung, sp, krieg, eu-beitritt, övp, ukraine, ns, ss, europäische union, karl nehammer;09.03.2022;;22.10.2024;;;;Nehammer: „NATO verhindert gerade einen Weltkrieg“;„Das umsichtige Vorgehen der NATO-Staaten verhindert gerade einen Weltkrieg“ - diese schicksalsschwangeren Worte fand Bundeskanzler Karl Nehammer ...;;;;;
krone;https://www.krone.at/2602336;europa, us, sp, frankreich, ukraine, ns, usa, politik, linke, ss, annalena baerbock;13.01.2022;;22.10.2024;;;;EU schult ukrainische Offiziere für Cyber-Abwehr;Die EU will ukrainische Offiziere künftig zur Abwehr von Cyber-Angriffen ausbilden. „Es handelt sich um eine Ausbildung auf hohem Niveau für ...;;;;;
krone;https://www.krone.at/2636023;europa, schi, us, regierung, sp, rna, krieg, spo, ukraine, ns, usa, politik, ss, olaf scholz;24.02.2022;;22.10.2024;;;;Russland und Ukraine: Chronologie des Konflikts;Die Militäroffensive Russlands in der Ukraine ist der vorläufige Höhepunkt eines über Jahre lodernden Konflikts. Seit sich in der Ukraine ...;;;;;
krone;https://www.krone.at/2637439;rki, us, krieg, ukraine, ns, unhcr, familie, ss;25.02.2022;;22.10.2024;;;;Die ersten Flüchtlinge sind in Wien eingetroffen;Während die Kämpfe in der Ukraine unerbittlich weitergehen, trafen Freitag die ersten Flüchtlinge in Wien ein.;;;;;
krone;https://www.krone.at/3229133;christ, schi, us, arbeitsmarkt, migration, sp, lockdown, zuwanderung, integration, övp, ns, politik, pandemie, fpö, ss, herbert kickl, karl nehammer;26.01.2024;;22.10.2024;;;;Nehammer: „Entscheidung zwischen ihm und mir!“;ÖVP-Obmann Karl Nehammer hat mit viel Pathos seinen „Österreichplan“ vorgestellt. Viele Inhalte waren schon im Vorfeld durchgesickert. Jetzt ist ...;;;;;
krone;https://www.krone.at/2637242;schi, us, regierung, sp, spo, krieg, ukraine, ns, usa, terror, ss;25.02.2022;;22.10.2024;;;;Kiew: Russische Soldaten in ukrainischen Uniformen;Der Krieg ist in der ukrainischen Hauptstadt Kiew angekommen. Der US-Geheimdienst befürchtet, dass die Stadt in spätestens vier Tagen fällt, Russland ...;;;;;
krone;https://www.krone.at/3173233;us, hamas, sp, krieg, leiche, ns, israel, politik, terror, ss;21.11.2023;;22.10.2024;;;;Hamas gibt Details zu Geisel-Deal bekannt;Die islamistische Hamas hat Einzelheiten zu einem möglichen Geisel-Deal mit Israel bekannt gegeben. Das Abkommen sehe die Freilassung von 50 Geiseln ...;;;;;
krone;https://www.krone.at/3155623;schi, us, hamas, sp, rna, ns, israel, usa, familie, terror, ss;02.11.2023;;22.10.2024;;;;Bruder von Shani Louk: „Keine Beerdigung möglich“;Das Schicksal der Deutsch-Israelin Shani Louk, die auf einem Musikfestival von der Hamas verschleppt und getötet wurde, sorgte für internationales ...;;;;;
